doc_id,Title,Author,year,journal,DOI,Url
T7QMMPQE,Meiotic segregation analysis in spermatozoa of pericentric inversion carriers using fluorescence in-situ hybridization,"Morel, F.; Laudier, B.; Guerif, F.; Couet, M. L.; Royere, D.; Roux, C.; Bresson, J. L.; Amice, V.; De Braekeleer, M.; Douet-Guilbert, N.",2007,HUMAN REPRODUCTION,10.1093/humrep/del317,
84PRAVBY,Dynamic reprogramming of DNA methylation at an epigenetically sensitive allele in mice,"Blewitt, Marnie E.; Vickaryous, Nicola K.; Paldi, Andras; Koseki, Haruhiko; Whitelaw, Emma",2006,PLoS GENETICS,10.1371/journal.pgen.0020049,
TYFPRCAT,Cytological maps of lampbrush chromosomes of European water frogs (<i>Pelophylax</i> <i>esculentus</i> complex) from the Eastern Ukraine,"Dedukh, Dmitry; Mazepa, Glib; Shabanov, Dmitry; Rosanov, Juriy; Litvinchuk, Spartak; Borkin, Leo; Saifitdinova, Alsu; Krasikova, Alla",2013,BMC GENETICS,10.1186/1471-2156-14-26,
4WK3HT8N,High density linkage disequilibrium maps of chromosome 14 in Holstein and Angus cattle,"Marques, Elisa; Schnabel, Robert D.; Stothard, Paul; Kolbehdari, Davood; Wang, Zhiquan; Taylor, Jeremy F.; Moore, Stephen S.",2008,BMC GENETICS,10.1186/1471-2156-9-45,
JKXTIWGY,High-resolution ultrasonography of xenografted domestic cat ovarian cortex,"Fassbender, Mirja; Hildebrandt, Thomas Bernd; Paris, Monica Christina Johanna; Colenbrander, Ben; Jewgenow, Katarina",2007,JOURNAL OF REPRODUCTION AND DEVELOPMENT,10.1262/jrd.19021,
3PHXQARS,The regulation of actin organization by actin-depolymerizing factor in elongating pollen tubes,"Chen, C. Y.; Wong, E. I.; Vidali, L.; Estavillo, A.; Hepler, P. K.; Wu, H. M.; Cheung, A. Y.",2002,PLANT CELL,10.1105/tpc.003038,
H8PPD6UU,Characterization of Schizosaccharomyces pombe Copper Transporter Proteins in Meiotic and Sporulating Cells*,"Plante, Samuel; Ioannoni, Raphael; Beaudoin, Jude; Labbe, Simon",2014,JOURNAL OF BIOLOGICAL CHEMISTRY,10.1074/jbc.M113.543678,
FC2JYG7V,Treatment of sperm with extracellular adenosine 5′-triphosphate improves the in vitro fertility rate of inbred and genetically modified mice with low fertility,"Vasudevan, Kuzhalini; Sztein, Jorge M.",2011,THERIOGENOLOGY,10.1016/j.theriogenology.2011.04.005,
SERLTQ5G,Size of the protein-coding genome and rate of molecular evolution,"Rajic, Z. A.; Jankovic, G. M.; Vidovic, A.; Milic, N. M.; Skoric, D.; Pavlovic, M.; Lazarevic, V.",2005,JOURNAL OF HUMAN GENETICS,10.1007/s10038-005-0242-z,
U4ECQTLU,Defensin-Like ZmES4 Mediates Pollen Tube Burst in Maize via Opening of the Potassium Channel KZM1,"Amien, Suseno; Kliwer, Irina; Marton, Mihaela L.; Debener, Thomas; Geiger, Dietmar; Becker, Dirk; Dresselhaus, Thomas",2010,PLoS BIOLOGY,10.1371/journal.pbio.1000388,
QJWYP8ER,Embryos of Robertsonian Translocation Carriers Exhibit a Mitotic Interchromosomal Effect That Enhances Genetic Instability during Early Development,"Alfarawati, Samer; Fragouli, Elpida; Colls, Pere; Wells, Dagan",2012,PLoS GENETICS,10.1371/journal.pgen.1003025,
V4ZR5MZF,Evidence That Masking of Synapsis Imperfections Counterbalances Quality Control to Promote Efficient Meiosis,"Mlynarczyk-Evans, Susanna; Roelens, Baptiste; Villeneuve, Anne M.",2013,PLoS GENETICS,10.1371/journal.pgen.1003963,
JA4UI4ZK,The Domestic Dog and Cat as Models for Understanding the Regulation of Ovarian Follicle Development <i>In Vitro</i>,"Songsasen, N.; Comizzoli, P.; Nagashima, J.; Fujihara, M.; Wildt, D. E.",2012,REPRODUCTION IN DOMESTIC ANIMALS,10.1111/rda.12067,
YPYXQTZZ,The Rate of Establishment of Complex Adaptations,"Lynch, Michael; Abegg, Adam",2010,MOLECULAR BIOLOGY AND EVOLUTION,10.1093/molbev/msq020,
L476FH74,"Tissue-Specific Expression of the Diazepam-Binding Inhibitor in Drosophila-Melanogaster - Cloning, Structure, and Localization of the Gene","Kolmer, M.; Roos, C.; Tirronen, M.; Myohanen, S.; Alho, H.",1994,MOLECULAR AND CELLULAR BIOLOGY,10.1128/MCB.14.10.6983,
CUJKBNVN,The Cell Cycle Timing of Centromeric Chromatin Assembly in Drosophila Meiosis Is Distinct from Mitosis Yet Requires CAL1 and CENP-C,"Dunleavy, Elaine M.; Beier, Nicole L.; Gorgescu, Walter; Tang, Jonathan; Costes, Sylvain V.; Karpen, Gary H.",2012,PLoS BIOLOGY,10.1371/journal.pbio.1001460,
4PE8KDBQ,Offspring searching for their sperm donors: how family type shapes the process,"Beeson, D. R.; Jennings, P. K.; Kramer, W.",2011,HUMAN REPRODUCTION,10.1093/humrep/der202,
Y97ZVDR2,"The origin, effects and control of air pollution in laboratories used for human embryo culture","Hall, J.; Gilligan, A.; Schimmel, T.; Cecchi, M.; Cohen, J.",1998,HUMAN REPRODUCTION,10.1093/humrep/13.suppl_4.146,
7M55UKPN,"A Unique Cytoskeleton Associated with Crawling in the Ameboid Sperm of the Nematode, Ascaris-Suum","Sepsenwol, S.; Ris, H.; Roberts, Tm",1989,JOURNAL OF CELL BIOLOGY,10.1083/jcb.108.1.55,
EYANARRZ,Proteomic comparison of detergent-extracted sperm proteins from bulls with different fertility indexes,"D'Amours, Olivier; Frenette, Gilles; Fortier, Marlene; Leclerc, Pierre; Sullivan, Robert",2010,REPRODUCTION,10.1530/REP-09-0375,
8MNEKTTN,Meiotic aberrations during 2n pollen formation in <i>Begonia</i>,"Dewitte, A.; Eeckhaut, T.; Van Huylenbroeck, J.; Van Bockstaele, E.",2010,HEREDITY,10.1038/hdy.2009.111,
M2BLCXAF,Evaluating the Evidence for Transmission Distortion in Human Pedigrees,"Meyer, Wynn K.; Arbeithuber, Barbara; Ober, Carole; Ebner, Thomas; Tiemann-Boege, Irene; Hudson, Richard R.; Przeworski, Molly",2012,GENETICS,10.1534/genetics.112.139576,
44C4WD86,"Severe teratozoospermia and its influence on pronuclear morphology, embryonic cleavage and compaction","Berger, Dara S.; AbdelHafez, Faten; Russell, Helena; Goldfarb, James; Desai, Nina",2011,REPRODUCTIVE BIOLOGY AND ENDOCRINOLOGY,10.1186/1477-7827-9-37,
NGDWZCQQ,Quantitative genetics theory for non-inbred populations in linkage disequilibrium,"Viana, J. M. S.",2004,GENETICS AND MOLECULAR BIOLOGY,10.1590/S1415-47572004000400021,
8SKIIUZR,Design and analysis of admixture mapping studies,"Hoggart, C. J.; Shriver, M. D.; Kittles, R. A.; Clayton, D. G.; McKeigue, P. M.",2004,AMERICAN JOURNAL OF HUMAN GENETICS,10.1086/420855,
R366QRHM,"A Genome-Wide Analysis Reveals No Nuclear Dobzhansky-Muller Pairs of Determinants of Speciation between <i>S</i>. <i>cerevisiae</i> and <i>S</i>. <i>paradoxus</i>, but Suggests More Complex Incompatibilities","Kao, Katy C.; Schwartz, Katja; Sherlock, Gavin",2010,PLoS GENETICS,10.1371/journal.pgen.1001038,
EBWYGREM,Recovery of flagellar inner-arm dynein and the fertilization tubule in <i>Chlamydomonas ida5</i> mutant by transformation with actin genes,"Ohara, A.; Kato-Minoura, T.; Kamiya, R.; Hirono, M.",1998,CELL STRUCTURE AND FUNCTION,10.1247/csf.23.273,
ZKY8ACYU,Interaction of selection and recombination in the fixation of negative-epistatic genes,"Michalakis, Y.; Slatkin, M.",1996,GENETICS RESEARCH,10.1017/S0016672300033747,
5TZMNBTW,"Formation of Primordial Follicles and Immunolocalization of PTEN, PKB and FOXO3A Proteins in the Ovaries of Fetal and Neonatal Pigs","Ding, Wei; Wang, Wei; Zhou, Bo; Zhang, Wei; Huang, Pan; Shi, Fangxiong; Taya, Kazuyoshi",2010,JOURNAL OF REPRODUCTION AND DEVELOPMENT,10.1262/jrd.09-094H,
DBM9SCVP,Cytoskeleton and chromatin reorganization in horse oocytes following intracytoplasmic sperm injection: Patterns associated with normal and defective fertilization,"Tremoleda, J. L.; van Haeften, T.; Stout, T. a. E.; Colenbrander, B.; Bevers, M. M.",2003,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.102.012823,
NAGQZRK9,Live rhesus offspring by artificial insemination using fresh sperm and cryopreserved sperm,"Sánchez-Partida, L. G.; Maginnis, G.; Dominko, T.; Martinovich, C.; McVay, B.; Fanton, J.; Schatten, G.",2000,BIOLOGY OF REPRODUCTION,10.1095/biolreprod63.4.1092,
ETG5MAIW,"New Insights into the Genetics of <i>in Vivo</i> Induction of Maternal Haploids, the Backbone of Doubled Haploid Technology in Maize","Prigge, Vanessa; Xu, Xiaowei; Li, Liang; Babu, Raman; Chen, Shaojiang; Atlin, Gary N.; Melchinger, Albrecht E.",2012,GENETICS,10.1534/genetics.111.133066,
3GB8DCPG,Microcolinearity between a 2-cM region encompassing the grain protein content locus <i>Gpc-6B1</i> on wheat chromosome 6B and a 350-kb region on rice chromosome,"Distelfeld, Assaf; Uauy, Cristobal; Olmos, Sofia; Schlatter, Ana R.; Dubcovsky, Jorge; Fahima, Tzion",2004,FUNCTIONAL & INTEGRATIVE GENOMICS,10.1007/s10142-003-0097-3,
HS6WA2HX,Inhibition of the Smc5/6 Complex during Meiosis Perturbs Joint Molecule Formation and Resolution without Significantly Changing Crossover or Non-crossover Levels,"Lilienthal, Ingrid; Kanno, Takaharu; Sjogren, Camilla",2013,PLoS GENETICS,10.1371/journal.pgen.1003898,
28DFM72D,Widespread Presence of Human <i>BOULE</i> Homologs among Animals and Conservation of Their Ancient Reproductive Function,"Shah, Chirag; VanGompel, Michael J. W.; Naeem, Villian; Chen, Yanmei; Lee, Terrance; Angeloni, Nicholas; Wang, Yin; Xu, Eugene Yujun",2010,PLoS GENETICS,10.1371/journal.pgen.1001022,
U5TSGLIF,"Extra-Germ Cell Expression of Mouse Nuclear Receptor Subfamily 6, Group A, Member 1 (NR6A1)","Lan, Zi-Jian; Xu, Xueping; Chung, Arthur C.-K.; Cooney, Austin J.",2009,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.107.067322,
9CZJD8P6,Stage specific expression of histone deacetylase 4 (HDAC4) during oogenesis and early preimplantation development in mice,"Kageyama, S.; Liu, H. L.; Nagata, M.; Aoki, F.",2006,JOURNAL OF REPRODUCTION AND DEVELOPMENT,10.1262/jrd.17044,
P2NA947M,Species-specific sperm-egg interaction affects the utility of a heterologous bovine in vitro fertilization system for evaluating antelope sperm,"Kouba, A. J.; Atkinson, M. W.; Gandolf, A. R.; Roth, T. L.",2001,BIOLOGY OF REPRODUCTION,10.1095/biolreprod65.4.1246,
2PLIGMX7,Ovarian carbonyl reductase-like 20β-hydroxysteroid dehydrogenase shows distinct surge in messenger RNA expression during natural and gonadotropin-induced meiotic maturation in Nile tilapia,"Senthilkumaran, B.; Sudhakumari, C. C.; Chang, X. T.; Kobayashi, T.; Oba, Y.; Guan, G. J.; Yoshiura, Y.; Yoshikuni, M.; Nagahama, Y.",2002,BIOLOGY OF REPRODUCTION,10.1095/biolreprod67.4.1080,
HU9HF7SG,Reproductive Features of Homospecific Hybridogenetically-Derived Stick Insects Suggest How Unisexuals Can Evolve,"Tinti, F.; Mantovani, B.; Scali, V.",1995,JOURNAL OF EVOLUTIONARY BIOLOGY,10.1046/j.1420-9101.1995.8010081.x,
LSHVQG6R,Identification and characterization of a bovine sperm acrosomal matrix protein and its mechanism of interaction with acrosomal hydrolases,"Nagdas, Subir K.; Smith, Linda; Mcnamara, Allen; Hernandez-Encarnacion, Luisa; Medina-Ortiz, Ilza",2015,MOLECULAR AND CELLULAR BIOCHEMISTRY,10.1007/s11010-015-2534-8,
5MWNG9PV,"Sperm motility initiation and duration in a euryhaline fish, medaka (<i>Oryzias latipes</i>)","Yang, H.; Tiersch, T. R.",2009,THERIOGENOLOGY,10.1016/j.theriogenology.2009.03.007,
B5HN2LZS,Prostasome-like vesicles stimulate acrosome reaction of pig spermatozoa,"Siciliano, Laura; Marciano, Vito; Carpino, Amalia",2008,REPRODUCTIVE BIOLOGY AND ENDOCRINOLOGY,10.1186/1477-7827-6-5,
H8WEP9UQ,AKAP3 Synthesis Is Mediated by RNA Binding Proteins and PKA Signaling During Mouse Spermiogenesis,"Xu, Kaibiao; Yang, Lele; Zhao, Danyun; Wu, Yaoyao; Qi, Huayu",2014,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.113.116111,
MLRQUP3N,A novel embryo identification system by direct tagging of mouse embryos using silicon-based barcodes,"Novo, Sergi; Barrios, Leonardo; Santalo, Josep; Gomez-Martinez, Rodrigo; Duch, Marta; Esteve, Jaume; Antonio Plaza, Jose; Nogues, Carme; Ibanez, Elena",2011,HUMAN REPRODUCTION,10.1093/humrep/deq309,
6AMPCPST,Cold stress defense in the freshwater sponge <i>Lubomirskia baicalensis</i>,"Mueller, Werner E. G.; Belikov, Sergey I.; Kaluzhnaya, Oxana V.; Perovic-Ottstadt, Sanja; Fattorusso, Ernesto; Ushijima, Hiroshi; Krasko, Anatoli; Schroeder, Heinz C.",2007,FEBS JOURNAL,10.1111/j.1742-4658.2006.05559.x,
VAU6QKTW,Disruptive Selection on Habitat Preference and the Evolution of Reproductive Isolation - an Exploratory Experiment,"Rice, Wr",1985,EVOLUTION,10.2307/2408659,
Z9KNI4UV,Defined system for <i>in vitro</i> production of porcine embryos using a single basic medium,"Yoshioka, Koji; Suzuki, Chie; Onishi, Akira",2008,JOURNAL OF REPRODUCTION AND DEVELOPMENT,10.1262/jrd.20001,
HKNPDA3G,Boar seminal plasma exosomes: Effect on sperm function and protein identification by sequencing,"Piehl, Lidia L.; Laura Fischman, M.; Hellman, Ulf; Cisale, Humberto; Miranda, Patricia V.",2013,THERIOGENOLOGY,10.1016/j.theriogenology.2013.01.028,
Q6I3AUFN,"The α4 isoform of the Na,K-ATPase is expressed in the germ cells of the testes","Blanco, G.; Sánchez, G.; Melton, R. J.; Tourtellotte, W. G.",2000,JOURNAL OF HISTOCHEMISTRY & CYTOCHEMISTRY,10.1177/002215540004800801,
7K6Q4FWW,Effective population size of plant species propagating with a mixed sexual and asexual reproduction system,"Yonezawa, K.",1997,GENETICS RESEARCH,10.1017/S0016672397002991,
JPUSA45H,The Major Proteins of Bovine Seminal Plasma Interact with Caseins and Whey Proteins of Milk Extender,"Lusignan, Marie-France; Bergeron, Annick; Lafleur, Michel; Manjunath, Puttaswamy",2011,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.110.089961,
G582YMIY,Efficient generation of transgenic mice with intact yeast artificial chromosomes by intracytoplasmic sperm injection,"Moreira, P. N.; Giraldo, P.; Cozar, P.; Pozueta, J.; Jiménez, A.; Montoliu, L.; Gutiérrez-Adán, A.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.104.032904,
FXC9HIQB,Low densities of epiphytic bacteria from the marine alga <i>Ulva australis</i> inhibit settlement of fouling organisms,"Rao, Dhana; Webb, Jeremy S.; Holmstrom, Carola; Case, Rebecca; Low, Adrian; Steinberg, Peter; Kjelleberg, Staffar",2007,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,10.1128/AEM.01543-07,
6IHM44NK,Specification of primordial germ cells in medaka (Oryzias latipes),"Herpin, Amaury; Rohr, Stefan; Riedel, Dietmar; Kluever, Nils; Raz, Erez; Schartl, Manfred",2007,BMC DEVELOPMENTAL BIOLOGY,10.1186/1471-213X-7-3,
RHQUQSBM,The hitchhiking effect on linkage disequilibrium between linked neutral loci,"Stephan, W.; Song, Y. S.; Langley, C. H.",2006,GENETICS,10.1534/genetics.105.050179,
7IIP7QRG,Technical approaches to correction of oocyte aneuploidy,"Palermo, G. D.; Takeuchi, T.; Rosenwaks, Z.",2002,HUMAN REPRODUCTION,10.1093/humrep/17.8.2165,
UJVCDSY2,"Angiotensin II and atrial natriuretic peptide in the cow oviductal contraction in vitro: Direct effect and local secretion of prostaglandins, endothelin-1, and angiotensin II","Wijayagunawardane, M. P. B.; Miyamoto, A.; Taquahashi, Y.; Acosta, T. J.; Nishimura, M.; Sato, K.",2001,BIOLOGY OF REPRODUCTION,10.1095/biolreprod65.3.799,
QKEKLEB8,Impact of varying stages of endometriosis on the outcome of in vitro fertilization-embryo transfer,"Pal, L.; Shifren, J. L.; Isaacson, K. B.; Chang, Y. C.; Leykin, L.; Toth, T. L.",1998,JOURNAL OF ASSISTED REPRODUCTION AND GENETICS,10.1023/A:1022574221115,
6P9XR2JL,Expression profiling of rainbow trout testis development identifies evolutionary conserved genes involved in spermatogenesis,"Rolland, Antoine D.; Lareyre, Jean-Jacques; Goupil, Anne-Sophie; Montfort, Jerome; Ricordel, Marie-Jo; Esquerre, Diane; Hugot, Karine; Houlgatte, Remi; Chalmel, Frederic; Le Gac, Florence",2009,BMC GENOMICS,10.1186/1471-2164-10-546,
TR6PJME8,Intraspecific variation in sex allocation in a simultaneous hermaphrodite: The effect of individual size,"Petersen, C. W.; Fischer, E. A.",1996,EVOLUTION,10.2307/2410837,
BRWH3933,Chromosome Movements Promoted by the Mitochondrial Protein SPD-3 Are Required for Homology Search during <i>Caenorhabditis elegans</i> Meiosis,"Labrador, Leticia; Barroso, Consuelo; Lightfoot, James; Mueller-Reichert, Thomas; Flibotte, Stephane; Taylor, Jon; Moerman, Donald G.; Villeneuve, Anne M.; Martinez-Perez, Enrique",2013,PLoS GENETICS,10.1371/journal.pgen.1003497,
I9DDHQHM,From mice to women and back again: Causalities and clues for <i>Chlamydia</i>-induced tubal ectopic pregnancy,"Shao, Ruijin; Wang, Xiaoqin; Wang, Wei; Stener-Victorin, Elisabet; Mallard, Carina; Brannstrom, Mats; Billig, Hakan",2012,FERTILITY AND STERILITY,10.1016/j.fertnstert.2012.07.1113,
MHCXAWVB,Genome-wide analysis identifies changes in histone retention and epigenetic modifications at developmental and imprinted gene loci in the sperm of infertile men,"Hammoud, Saher Sue; Nix, David A.; Hammoud, Ahmad O.; Gibson, Mark; Cairns, Bradley R.; Carrell, Douglas T.",2011,HUMAN REPRODUCTION,10.1093/humrep/der192,
NNK33PBP,"Tumor necrosis factor α in the bovine oviduct during the estrous cycle:: Messenger RNA expression and effect on secretion of prostaglandins, endothelin-1, and angiotensin II","Wijayagunawardane, M. P. B.; Gabler, C.; Killian, G.; Miyamoto, A.",2003,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.017327,
23D93UII,Exploring the gonad transcriptome of two extreme male pigs with RNA-seq,"Esteve-Codina, Anna; Kofler, Robert; Palmieri, Nicola; Bussotti, Giovanni; Notredame, Cedric; Perez-Enciso, Miguel",2011,BMC GENOMICS,10.1186/1471-2164-12-552,
376DX9EV,Chemoablated mouse seminiferous tubular cells enriched for very small embryonic-like stem cells undergo spontaneous spermatogenesis <i>in vitro</i>,"Anand, Sandhya; Patel, Hiren; Bhartiya, Deepa",2015,REPRODUCTIVE BIOLOGY AND ENDOCRINOLOGY,10.1186/s12958-015-0031-2,
HDDJ63GT,Genome Editing in Mouse Spermatogonial Stem Cell Lines Using TALEN and Double-Nicking CRISPR/Cas9,"Sato, Takuya; Sakuma, Tetsushi; Yokonishi, Tetsuhiro; Katagiri, Kumiko; Kamimura, Satoshi; Ogonuki, Narumi; Ogura, Atsuo; Yamamoto, Takashi; Ogawa, Takehiko",2015,STEM CELL REPORTS,10.1016/j.stemcr.2015.05.011,
KVWW6QT9,Expression of HLA class I genes in meiotic and post-meiotic human spermatogenic cells,"Guillaudeux, T.; Gomez, E.; Onno, M.; Drenou, B.; Segretain, D.; Alberti, S.; Lejeune, H.; Fauchet, R.; Jegou, B.; LeBouteiller, P.",1996,BIOLOGY OF REPRODUCTION,10.1095/biolreprod55.1.99,
D3JGAK9U,The Heme Biosynthesis Pathway Is Essential for <i>Plasmodium falciparum</i> Development in Mosquito Stage but Not in Blood Stages,"Ke, Hangjun; Sigala, Paul A.; Miura, Kazutoyo; Morrisey, Joanne M.; Mather, Michael W.; Crowley, Jan R.; Henderson, Jeffrey P.; Goldberg, Daniel E.; Long, Carole A.; Vaidya, Akhil B.",2014,JOURNAL OF BIOLOGICAL CHEMISTRY,10.1074/jbc.M114.615831,
SA4T6TRI,Fertilisation and early developmental barriers to hybridisation in field crickets,"Tyler, Frances; Rodriguez-Munoz, Rolando; Tregenza, Tom",2013,BMC EVOLUTIONARY BIOLOGY,10.1186/1471-2148-13-43,
FYJUB6PG,Prolactin and growth hormone affect metaphase-II chromosomes in aging oocytes via cumulus cells using similar signaling pathways,"Lebedeva, Irina Y.; Singina, Galina N.; Lopukhov, Alexander V.; Shedova, Ekaterina N.; Zinovieva, Natalia A.",2015,FRONTIERS IN GENETICS,10.3389/fgene.2015.00274,
MQTR4NPN,Production of offspring after sperm chromosome screening: an experiment using the mouse model,"Watanabe, H.; Kusakabe, H.; Mori, H.; Yanagimachi, R.; Tateno, H.",2013,HUMAN REPRODUCTION,10.1093/humrep/des388,
ACCA7KN9,Functional significance of nuclear export and mRNA binding of meiotic regulator Spo5 in fission yeast,"Togashi, Naoyuki; Yamashita, Akira; Sato, Masamitsu; Yamamoto, Masayuki",2014,BMC MICROBIOLOGY,10.1186/1471-2180-14-188,
VXR72HAI,Prevalence and risk factors for obstetric haemorrhage in 6730 singleton births after assisted reproductive technology in Victoria Australia,"Healy, D. L.; Breheny, S.; Halliday, J.; Jaques, A.; Rushford, D.; Garrett, C.; Talbot, J. M.; Baker, H. W. G.",2010,HUMAN REPRODUCTION,10.1093/humrep/dep376,
8USYGL8H,"Extensive fragmentation of the X chromosome in the bed bug <i>Cimex lectularius</i> Linnaeus, 1758 (Heteroptera, Cimicidae): a survey across Europe","Sadilek, David; Stahlavsky, Frantisek; Vilimova, Jitka; Zima, Jan",2013,COMPARATIVE CYTOGENETICS,10.3897/compcytogen.v7i4.6012,
BWKZYS7T,"Mitosis, stature and evolution of plant mating systems:: low-Φ and high-Φ plants","Scofield, D. G.; Schultz, S. T.",2006,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,10.1098/rspb.2005.3304,
UG6PSYDH,Quantitative Genetic Models of Female Choice Based on Arbitrary Male Characters,"Heisler, Il",1985,HEREDITY,10.1038/hdy.1985.91,
9UN66WU5,Spermatid Cyst Polarization in <i>Drosophila</i> Depends upon <i>apkc</i> and the CPEB Family Translational Regulator <i>orb2</i>,"Xu, Shuwa; Tyagi, Sanjay; Schedl, Paul",2014,PLoS GENETICS,10.1371/journal.pgen.1004380,
